date,pressure(hPa),temp_detector_nc1(C) ,rh(%),temp_sensor(C),k96_lpl_raw,k96_spl_raw,k96_mpl_raw,k96_ch4(ppm) ,k96_h2o(ppm) ,ref_h2o(ppm),ref_ch4(ppm),ref_co2(ppm)
6/26/2022 14:00,1013.8,43.973,9.003,43.79,439981.533,744416.943,283475.133,97.12027461,13124.67727,12793.443,2.567,433.647
6/26/2022 14:01,1013.8,43.97,9.018,43.782,439980.41,744363.438,283454.648,97.17424799,13134.67446,12795,2.616,437.286
6/26/2022 14:02,1013.8,43.97,9.017,43.78,439978.667,744260.619,283461.476,97.25802307,13131.34183,12795,2.621,438.758
6/26/2022 14:03,1013.8,43.97,9.034,43.78,439974.629,744227.752,283399.362,97.45212035,13161.67343,12872.131,2.575,436.183
6/26/2022 14:04,1013.8,43.97,9.067,43.78,439977.886,744301.124,283332.61,97.29556219,13194.30685,12846.667,2.575,432.904
6/26/2022 14:05,1013.8,43.97,9.043,43.785,439982.743,744374.171,283398.352,97.06212179,13162.16691,12820,2.53,430.719
6/26/2022 14:06,1013.8,43.977,9.053,43.793,439975.4,744490.314,283340,97.41505846,13190.69218,12880.328,2.478,427.494
6/26/2022 14:07,1013.8,43.981,9.018,43.8,439988.457,744702.457,283442.733,96.78753293,13140.49094,12746.667,2.381,422.45
6/26/2022 14:08,1013.8,43.99,8.983,43.8,439988.057,744704.924,283495.352,96.80675366,13114.81343,12823.333,2.455,424.401
6/26/2022 14:09,1013.8,43.987,9.025,43.8,439982.467,744624.229,283381.838,97.07538623,13170.23677,12855.738,2.466,424.871
6/26/2022 14:10,1013.8,43.98,9.044,43.79,439981.676,744558.419,283352.895,97.1134019,13184.38596,12866.667,2.495,426.456
6/26/2022 14:11,1013.8,43.979,9.038,43.79,439967.238,744433.705,283376.743,97.80744623,13172.72701,12816.667,2.462,426.599
6/26/2022 14:12,1013.8,43.97,9.025,43.782,439966.343,744316.99,283427.076,97.85047885,13148.13599,12818.033,2.398,427.619
6/26/2022 14:13,1013.8,43.97,9.01,43.78,439973.543,744209.743,283487.695,97.50432565,13118.54848,12751.667,2.462,428.608
6/26/2022 14:14,1013.8,43.97,8.984,43.78,439978.79,744229.552,283549.848,97.2521111,13088.24506,12720,2.508,430.625
6/26/2022 14:15,1013.8,43.97,8.97,43.78,439971.571,744266.162,283578.133,97.59912613,13074.46538,12762.295,2.498,431.263
6/26/2022 14:16,1013.8,43.97,8.982,43.786,439976.324,744370.019,283509.314,97.37064293,13108.00412,12786.667,2.539,432.513
6/26/2022 14:17,1013.8,43.97,8.999,43.79,439975.152,744454.39,283439.743,97.4269797,13141.95074,12850,2.567,433.744
6/26/2022 14:18,1013.8,43.98,9.018,43.79,439975.914,744506.848,283394.41,97.39035097,13164.09302,12837.705,2.701,437.943
6/26/2022 14:19,1013.8,43.98,9.022,43.79,439973.438,744506.724,283396.552,97.50937321,13163.0464,12806.667,2.814,440.433
6/26/2022 14:20,1013.8,43.977,9.002,43.79,439971.048,744422.943,283456.981,97.62426934,13133.53572,12700,2.637,436.153
6/26/2022 14:21,1013.8,43.97,8.888,43.781,439990.648,744323.448,283837.648,96.68225525,12948.35789,12483.607,2.448,430.153
6/26/2022 14:22,1013.8,43.97,8.807,43.78,439994.486,744280.771,284011.781,96.49785493,12864.06523,12441.667,2.458,429.27
6/26/2022 14:23,1013.8,43.97,8.765,43.786,439999.562,744384.01,284085.124,96.25400462,12828.64009,12525,2.528,430.543
6/26/2022 14:24,1013.8,43.971,8.744,43.79,440002.248,744459.495,284116.2,96.1249838,12813.64414,12411.475,2.458,427.728
6/26/2022 14:25,1013.8,43.98,8.693,43.795,440013.286,744563.638,284214.638,95.59488179,12766.19697,12386.667,2.516,428.648
6/26/2022 14:26,1013.8,43.98,8.69,43.796,440005.295,744524.448,284191.562,95.97863443,12777.31214,12468.333,2.6,431.005
6/26/2022 14:27,1013.8,43.98,8.708,43.792,440005.476,744538.314,284147.457,95.96994129,12798.56922,12460.656,2.547,429.884
6/26/2022 14:28,1013.8,43.98,8.693,43.79,440002.438,744475.562,284186.19,96.11585761,12779.90036,12428.333,2.529,428.613
6/26/2022 14:29,1013.8,43.98,8.689,43.79,440005.162,744473.886,284173.476,95.98502225,12786.02694,12463.333,2.485,428.839
6/26/2022 14:30,1013.8,43.98,8.707,43.79,440012.238,744452.419,284155.762,95.64520504,12794.56522,12444.262,2.576,430.647
6/26/2022 14:31,1013.8,43.98,8.699,43.79,440008.124,744444.619,284167.2,95.8427671,12789.05171,12460,2.684,432.86
6/26/2022 14:32,1013.8,43.971,8.702,43.79,440005.095,744389.552,284149.867,95.98824017,12797.40725,12471.667,2.656,432.076
6/26/2022 14:33,1013.8,43.97,8.702,43.784,440009.581,744372.667,284161.086,95.77279656,12791.99873,12454.098,2.593,428.554
6/26/2022 14:34,1013.8,43.97,8.688,43.781,440006.867,744324.61,284199.4,95.90313522,12773.53624,12403.333,2.623,428.273
6/26/2022 14:35,1013.8,43.97,8.67,43.785,440009.229,744320.543,284221.629,95.78970064,12762.83048,12450,2.576,428.515
6/26/2022 14:36,1013.8,43.97,8.671,43.786,440006.143,744313.895,284207.657,95.93790671,12769.55907,12454.098,2.497,426.495
6/26/2022 14:37,1013.8,43.97,8.688,43.789,440006.924,744348.667,284152.438,95.90039772,12796.16771,12520,2.442,424.243
6/26/2022 14:38,1013.756,43.97,8.708,43.787,440012.419,744355.933,284129.486,95.63651361,12807.23542,12543.333,2.374,423.146
6/26/2022 14:39,1013.7,43.97,8.766,43.784,440002.886,744293.181,283960.448,96.0943392,12888.88692,12601.667,2.343,422.089
6/26/2022 14:40,1013.7,43.97,8.77,43.782,440005.524,744317.571,283992.838,95.96763593,12873.22234,12559.016,2.432,423.911
6/26/2022 14:41,1013.7,43.97,8.776,43.789,439997.4,744356.638,283966.857,96.35786249,12885.78666,12578.333,2.452,425.173
6/26/2022 14:42,1013.7,43.97,8.754,43.79,439997.095,744388.352,284039.562,96.37251455,12850.64139,12480,2.404,423.248
6/26/2022 14:43,1013.7,43.976,8.743,43.79,440004.819,744453.895,284042.39,96.00149618,12849.27526,12562.295,2.453,424.87
6/26/2022 14:44,1013.763,43.98,8.758,43.793,439991.229,744495.81,283983.495,96.65433927,12877.73991,12568.333,2.474,425.361
6/26/2022 14:45,1013.8,43.98,8.766,43.791,439985.171,744457.705,283950.171,96.9454377,12893.85901,12575,2.529,427.148
6/26/2022 14:46,1013.8,43.98,8.779,43.79,439990.19,744391.657,283924.819,96.70426164,12906.12838,12609.836,2.639,431.141
6/26/2022 14:47,1013.8,43.972,8.809,43.783,439984.81,744297.324,283856.162,96.96278602,12939.38342,12618.333,2.949,440.655
6/26/2022 14:48,1013.8,43.97,8.813,43.78,439987.762,744230.39,283877.029,96.82092909,12929.27189,12555,2.843,439.036
6/26/2022 14:49,1013.8,43.966,8.766,43.78,439991.457,744139.39,284026.771,96.64338441,12856.82121,12508.197,2.84,439.531
6/26/2022 14:50,1013.8,43.96,8.756,43.78,439989.686,744116.105,284040.038,96.7284786,12850.41144,12541.667,2.802,438.618
6/26/2022 14:51,1013.8,43.965,8.774,43.78,439993.59,744199.657,283957.267,96.54090229,12890.42582,12593.333,2.659,433.64
6/26/2022 14:52,1013.8,43.97,8.758,43.781,439999.962,744213.4,284031.505,96.23479017,12854.53387,12460.656,2.592,428.937
6/26/2022 14:53,1013.8,43.97,8.728,43.78,439990.143,744205.114,284084.076,96.70651995,12829.14596,12548.333,2.688,433.459
6/26/2022 14:54,1013.8,43.97,8.757,43.781,439999.81,744238.705,284006.286,96.24209164,12866.72122,12551.667,2.729,434.927
6/26/2022 14:55,1013.8,43.97,8.747,43.784,440000.99,744256.21,284036.876,96.18541005,12851.93898,12472.131,2.67,433.629
6/26/2022 14:56,1013.8,43.97,8.655,43.786,440017.619,744270.076,284315.848,95.38683413,12717.50059,12225,2.712,433.119
6/26/2022 14:57,1013.759,43.97,8.528,43.783,440023.467,744288.6,284649.162,95.10608485,12557.752,12198.333,2.69,430.935
6/26/2022 14:58,1013.7,43.97,8.55,43.79,440011.419,744280.524,284488.038,95.68453312,12634.85517,12334.426,2.502,427.464
6/26/2022 14:59,1013.7,43.97,8.552,43.79,440013.924,744330.819,284501.914,95.56424681,12628.20626,12256.667,2.64,425.825
6/26/2022 15:00,1013.7,43.97,8.546,43.79,440019.371,744331.457,284503.41,95.30271966,12627.48953,12361.667,2.597,428.156
6/26/2022 15:01,1013.7,43.97,8.588,43.79,440015.01,744288.419,284378.648,95.51210139,12687.32916,12390.164,2.572,427.712
6/26/2022 15:02,1013.7,43.97,8.608,43.784,440021.99,744251.162,284352.933,95.17698788,12699.67949,12368.333,2.444,425.325
6/26/2022 15:03,1013.732,43.97,8.602,43.78,440025.381,744193.629,284394.171,95.01420818,12679.87657,12361.667,2.491,426.047
6/26/2022 15:04,1013.8,43.97,8.587,43.78,440031.352,744213.419,284435.01,94.72761774,12660.27966,12324.59,2.445,424.479
6/26/2022 15:05,1013.8,43.97,8.537,43.78,440034.286,744164.724,284581.933,94.5868122,12589.89616,12245,2.411,422.936
6/26/2022 15:06,1013.8,43.97,8.538,43.78,440024.81,744148.552,284544.257,95.04161705,12607.92716,12335,2.418,423.361
6/26/2022 15:07,1013.8,43.967,8.557,43.78,440027.838,744169.505,284494.01,94.89627351,12631.99339,12396.721,2.395,421.725
6/26/2022 15:08,1013.8,43.97,8.612,43.78,440027.438,744207.8,284324.981,94.91547273,12713.11065,12381.667,2.428,421.842
6/26/2022 15:09,1013.8,43.97,8.595,43.787,440028.229,744268.343,284377.619,94.87750648,12687.82326,12418.333,2.474,421.801
6/26/2022 15:10,1013.8,43.97,8.584,43.79,440024.267,744315.2,284412.486,95.06768229,12671.0862,12355.738,2.748,425.736
6/26/2022 15:11,1013.8,43.97,8.584,43.79,440032.362,744346.857,284388.819,94.67914552,12682.44583,12396.667,2.593,423.237
6/26/2022 15:12,1013.8,43.97,8.597,43.787,440026.752,744297.143,284373.648,94.9483999,12689.7301,12401.667,2.464,421.246
6/26/2022 15:13,1013.8,43.97,8.606,43.781,440031.914,744248.581,284364.048,94.7006459,12694.34051,12418.033,2.478,421.847
6/26/2022 15:14,1013.8,43.97,8.612,43.781,440033.495,744273.743,284337.571,94.62477191,12707.06022,12438.333,2.454,421.979
6/26/2022 15:15,1013.8,43.97,8.618,43.781,440033.086,744251.352,284317.819,94.64439996,12716.55313,12443.333,2.483,424.081
6/26/2022 15:16,1013.8,43.97,8.635,43.785,440023.076,744288.59,284247.038,95.12485442,12750.59838,12491.803,2.503,427.925
6/26/2022 15:17,1013.8,43.97,8.65,43.782,440026.876,744305.038,284225.914,94.94244801,12760.76725,12461.667,2.474,429.02
6/26/2022 15:18,1013.8,43.97,8.656,43.78,440022.705,744210.238,284207.895,95.14266411,12769.44444,12500,2.587,433.739
6/26/2022 15:19,1013.8,43.97,8.67,43.78,440025.857,744200.2,284182.4,94.99135979,12781.72653,12483.607,2.49,431.247
6/26/2022 15:20,1013.8,43.97,8.665,43.78,440023.819,744189.952,284203.324,95.08918762,12771.64609,12473.333,2.604,435.47
6/26/2022 15:21,1013.8,43.97,8.663,43.785,440025.895,744275.695,284192.238,94.98953578,12776.98646,12493.333,2.726,441.522
6/26/2022 15:22,1013.8,43.97,8.667,43.79,440018.105,744330.714,284165.638,95.36350059,12789.80458,12454.098,2.672,441.609
6/26/2022 15:23,1013.8,43.977,8.633,43.79,440028.819,744429.181,284262.543,94.84918834,12743.13688,12438.333,2.657,442.016
6/26/2022 15:24,1013.8,43.98,8.627,43.798,440028.733,744478.114,284263.019,94.85331604,12742.90785,12430,2.708,444.798
6/26/2022 15:25,1013.8,43.98,8.601,43.799,440028.981,744461.181,284335.21,94.84141294,12708.19476,12360.656,2.591,441.937
6/26/2022 15:26,1013.8,43.98,8.583,43.79,440032.067,744404.638,284377.762,94.6933031,12687.75459,12388.333,2.749,448.173
6/26/2022 15:27,1013.8,43.974,8.605,43.787,440034.095,744325.124,284329.933,94.59597812,12710.73069,12395,2.696,445.996
6/26/2022 15:28,1013.8,43.97,8.608,43.78,440031.352,744229.733,284329.981,94.72761774,12710.70762,12409.836,2.698,445.202
6/26/2022 15:29,1013.8,43.97,8.606,43.78,440030.99,744158.6,284341.276,94.74499129,12705.27996,12388.333,2.648,443.797
6/26/2022 15:30,1013.8,43.963,8.584,43.774,440030.219,744071.352,284433.086,94.78199466,12661.20259,12276.667,2.508,435.174
6/26/2022 15:31,1013.8,43.96,8.539,43.776,440029.924,744081.61,284551.362,94.79615311,12604.52591,12336.667,2.545,437.087
6/26/2022 15:32,1013.8,43.96,8.562,43.777,440028.8,744088.038,284442.762,94.85010028,12656.56142,12370.492,2.541,436.428
6/26/2022 15:33,1013.8,43.96,8.53,43.78,440039.448,744077.038,284561.314,94.3391113,12599.7625,12263.333,2.519,432.074
6/26/2022 15:34,1013.8,43.96,8.523,43.78,440038.648,744072.057,284552.848,94.37749728,12603.8146,12326.667,2.486,432.089
6/26/2022 15:35,1013.8,43.96,8.56,43.78,440034.771,744091.505,284442.724,94.56353771,12656.57965,12380.328,2.476,433.501
6/26/2022 15:36,1013.8,43.96,8.553,43.78,440039.01,744094.59,284503.419,94.36012751,12627.48522,12320,2.616,438.437
6/26/2022 15:37,1013.8,43.96,8.531,43.78,440038,744110.343,284542.238,94.40859056,12608.89376,12296.667,2.636,439.818
6/26/2022 15:38,1013.8,43.96,8.545,43.78,440029.352,744125.4,284473.133,94.82360643,12641.99899,12334.426,2.688,445.055
6/26/2022 15:39,1013.83,43.96,8.549,43.778,440026.933,744072.686,284466.667,94.93971206,12645.09868,12381.667,3.001,456.11
6/26/2022 15:40,1013.9,43.96,8.569,43.779,440023.905,744059.59,284405.781,95.08505934,12674.30396,12341.667,2.672,444.095
6/26/2022 15:41,1013.9,43.96,8.555,43.78,440020.038,744007.8,284466.19,95.27069774,12645.32736,12360.656,2.852,449.396
6/26/2022 15:42,1013.9,43.96,8.565,43.78,440019.229,744060.476,284417.714,95.30953701,12668.57753,12330,2.663,443.257
6/26/2022 15:43,1013.9,43.96,8.544,43.78,440014.733,744029.943,284492.2,95.52540168,12632.86071,12313.333,2.71,445.091
6/26/2022 15:44,1013.9,43.96,8.55,43.78,440017.467,744074.962,284454.581,95.39413193,12650.89345,12340.984,2.746,444.814
6/26/2022 15:45,1013.9,43.96,8.55,43.779,440013.562,744045.486,284457.162,95.58162897,12649.65586,12375,2.898,448.991
6/26/2022 15:46,1013.9,43.96,8.55,43.778,440013.838,743984.743,284464.8,95.56837626,12645.99375,12303.333,2.785,444.108
6/26/2022 15:47,1013.9,43.96,8.521,43.775,440012.448,743995.752,284527.114,95.63512106,12616.13551,12308.197,2.805,444.068
6/26/2022 15:48,1013.9,43.96,8.516,43.777,440022.552,744015.686,284550.381,95.15000886,12604.9955,12273.333,2.69,439.656
6/26/2022 15:49,1013.9,43.96,8.502,43.775,440025.619,744008.276,284600.762,95.00278395,12580.88954,12228.333,2.597,432.471
6/26/2022 15:50,1013.9,43.96,8.413,43.78,440041.01,744065.381,284879.457,94.26416519,12447.93582,12045.902,2.629,427.968
6/26/2022 15:51,1013.9,43.96,8.374,43.78,440046.657,744100.314,284922.171,93.99324506,12427.61779,12113.333,2.535,429.265
6/26/2022 15:52,1013.9,43.97,8.377,43.78,440042.914,744157.438,284882.067,94.17281414,12446.69385,12145,2.525,429
6/26/2022 15:53,1013.9,43.97,8.292,43.78,440051,744178.048,285179.267,93.78491517,12305.65481,11845.902,2.395,423.121
6/26/2022 15:54,1013.9,43.97,8.245,43.78,440058.495,744147.352,285242.505,93.4254472,12275.74263,11995,2.438,424.965
6/26/2022 15:55,1013.9,43.97,8.251,43.78,440055.781,744119.21,285224.6,93.5556046,12284.20838,11906.667,2.464,423.274
6/26/2022 15:56,1013.9,43.97,8.201,43.78,440060.019,744182.305,285356.867,93.35236396,12221.73566,11901.639,2.453,423.45
6/26/2022 15:57,1013.9,43.97,8.209,43.78,440055.914,744160.238,285291.181,93.54922598,12252.74185,11965,2.43,423.679
6/26/2022 15:58,1013.9,43.97,8.216,43.783,440052.133,744205.419,285257.81,93.7305704,12268.50839,11953.333,2.379,422.538
6/26/2022 15:59,1013.9,43.97,8.19,43.79,440064.305,744219.305,285339.771,93.14684635,12229.80202,11926.23,2.337,421.522
6/26/2022 16:00,1013.9,43.97,8.176,43.789,440065.714,744218.448,285369.629,93.07928899,12215.71583,11881.667,2.431,421.666
6/26/2022 16:01,1013.9,43.97,8.149,43.782,440066.638,744221.333,285432.238,93.03498741,12186.20351,11865,2.462,422.526
6/26/2022 16:02,1013.9,43.97,8.138,43.781,440064.4,744209.762,285448.457,93.14229129,12178.56377,11875.41,2.428,422.04
6/26/2022 16:03,1013.9,43.97,8.113,43.78,440070.752,744169.143,285515.181,92.83775405,12147.15816,11861.667,2.372,421.925
6/26/2022 16:04,1013.9,43.97,8.115,43.78,440072.343,744117.924,285503,92.76148454,12152.88865,11836.667,2.263,420.606
6/26/2022 16:05,1013.9,43.97,8.097,43.78,440079.619,744122.895,285532.105,92.41273098,12139.19847,11865.574,2.365,423.698
6/26/2022 16:06,1013.9,43.97,8.094,43.78,440077.105,744091.019,285533.162,92.53322397,12138.70142,11871.667,2.401,425.187
6/26/2022 16:07,1013.9,43.97,8.097,43.78,440069.829,744064.219,285501.495,92.8820025,12153.59676,11890,2.483,427.559
6/26/2022 16:08,1013.9,43.962,8.119,43.778,440072.638,744047.419,285462.981,92.74734318,12171.72437,11909.836,2.58,429.532
6/26/2022 16:09,1013.9,43.96,8.145,43.77,440058.933,743878.029,285396.514,93.40444264,12203.03878,11951.667,2.685,432.175
6/26/2022 16:10,1013.9,43.96,8.146,43.77,440056.81,743795.733,285427.676,93.50625486,12188.35278,11895,2.52,427.866
6/26/2022 16:11,1013.9,43.95,8.143,43.77,440062.078,743802.902,285437.01,93.2536299,12183.95549,11911.475,2.53,427.965
6/26/2022 16:12,1013.9,43.954,8.157,43.77,440066.694,743862.574,285395.426,93.0323025,12203.55169,11958.333,2.485,427.107
6/26/2022 16:13,1013.9,43.96,8.175,43.775,440073.784,743924.461,285360.402,92.69240872,12220.06806,11980,2.442,427.499
6/26/2022 16:14,1013.9,43.96,8.194,43.78,440065.486,743985.429,285306.448,93.09022073,12245.53196,11926.23,2.537,430.562
6/26/2022 16:15,1013.9,43.96,8.144,43.78,440066.238,744028.39,285448.724,93.05416544,12178.43803,11876.667,2.542,431.792
6/26/2022 16:16,1013.9,43.965,8.127,43.78,440061.314,744098.181,285460.257,93.29026488,12173.00697,11876.667,2.634,433.969
6/26/2022 16:17,1013.9,43.97,8.108,43.78,440067.324,744098.867,285484.476,93.0020976,12161.60562,11875.41,2.686,435.234
6/26/2022 16:18,1013.9,43.97,8.097,43.782,440065.371,744104.2,285522.352,93.09573457,12143.78519,11785,2.698,434.747
6/26/2022 16:19,1013.9,43.97,8.032,43.788,440077.305,744155.79,285703.657,92.52363789,12058.6532,11761.667,2.743,435.134
6/26/2022 16:20,1013.9,43.97,8.024,43.79,440078.829,744175.39,285697.505,92.4505938,12061.53725,11737.705,2.725,435.04
6/26/2022 16:21,1013.9,43.97,7.979,43.79,440079.41,744201.771,285811.59,92.42274777,12008.10736,11676.667,2.516,429.258
6/26/2022 16:22,1013.886,43.97,7.961,43.79,440088.105,744246.505,285824.829,92.00607097,12001.91434,11741.667,2.71,433.581
6/26/2022 16:23,1013.8,43.97,7.983,43.785,440073.286,744173.829,285745.152,92.71628054,12039.20892,11767.213,2.806,434.943
6/26/2022 16:24,1013.8,43.97,7.988,43.782,440075.133,744154.619,285748.086,92.62774559,12037.83463,11750,2.818,434.305
6/26/2022 16:25,1013.8,43.97,8.001,43.78,440076.238,744088.543,285708.686,92.57478023,12056.29586,11806.667,2.809,434.399
6/26/2022 16:26,1013.8,43.967,8.037,43.78,440063.733,743999.79,285611.552,93.17427282,12101.86589,11822.951,2.882,436.092
6/26/2022 16:27,1013.8,43.96,8.038,43.78,440060.4,743986.514,285630.333,93.33409365,12093.04853,11758.333,2.815,435.383
6/26/2022 16:28,1013.8,43.96,8.013,43.78,440073.476,744005.743,285709.41,92.70717278,12055.9565,11751.667,2.779,435.068
6/26/2022 16:29,1013.8,43.96,8.002,43.78,440082.486,744040.324,285724.114,92.27532966,12049.06534,11754.098,2.852,435.662
6/26/2022 16:30,1013.8,43.96,7.995,43.78,440079.076,744035.962,285743.619,92.43875559,12039.92701,11743.333,2.82,434.274
6/26/2022 16:31,1013.8,43.96,7.989,43.78,440090.562,744030.114,285773.229,91.88834674,12026.06063,11735,2.758,430.585
6/26/2022 16:32,1013.8,43.97,7.961,43.78,440085.781,744063.257,285850.286,92.11743026,11990.01013,11638.333,2.65,427.965
6/26/2022 16:33,1013.8,43.97,7.926,43.78,440087.914,744123.571,285945.257,92.01522286,11945.64896,11631.148,2.634,428.027
6/26/2022 16:34,1013.8,43.97,7.862,43.79,440101.171,744234.886,286105.276,91.38012374,11871.07918,11303.333,2.459,423.135
6/26/2022 16:35,1013.8,43.97,7.604,43.79,440135.39,744198.305,286881.362,89.74191352,11512.54253,11031.667,2.528,421.53
6/26/2022 16:36,1013.8,43.97,7.55,43.783,440128.714,744150.181,286880.352,90.06139672,11513.00576,11267.213,2.488,422.652
6/26/2022 16:37,1013.8,43.97,7.595,43.78,440116.305,744065.343,286699.771,90.65539709,11595.96983,11313.333,2.495,422.835
6/26/2022 16:38,1013.8,43.97,7.573,43.78,440122.514,744033.048,286786.581,90.35815522,11556.05183,11241.667,2.471,422.421
6/26/2022 16:39,1013.8,43.961,7.567,43.776,440130.248,743943.933,286809.429,89.98798103,11545.55637,11278.689,2.418,422.507
6/26/2022 16:40,1013.8,43.96,7.535,43.77,440134.314,743947.314,286899.895,89.79340191,11504.04397,11150,2.575,422.992
6/26/2022 16:41,1013.8,43.96,7.483,43.77,440137.305,743885.838,287009.21,89.65028151,11453.97617,11176.667,2.539,423.175
6/26/2022 16:42,1013.8,43.96,7.505,43.77,440133.914,743906.914,286916.886,89.81254297,11496.2551,11252.459,2.486,423.857
6/26/2022 16:43,1013.8,43.96,7.513,43.779,440135.876,743936.962,286882.829,89.71865813,11511.86971,11268.333,2.484,425.613
6/26/2022 16:44,1013.8,43.96,7.52,43.779,440140.086,743959.714,286860.629,89.51722064,11522.05343,11258.333,2.412,427.084
6/26/2022 16:45,1013.8,43.964,7.518,43.78,440148.629,744024.952,286854.676,89.10853479,11524.78495,11288.525,2.556,430.537
6/26/2022 16:46,1013.8,43.97,7.536,43.78,440150.324,744065.01,286808.657,89.02746008,11545.91092,11250,2.524,430.06
6/26/2022 16:47,1013.849,43.97,7.511,43.78,440147.476,744092.448,286891.59,89.16368697,11507.85197,11228.333,2.516,430.944
6/26/2022 16:48,1013.9,43.97,7.518,43.782,440146.724,744174.571,286843.419,89.19965885,11529.95102,11268.852,2.565,432.648
6/26/2022 16:49,1013.9,43.97,7.525,43.787,440142.152,744193.238,286819.438,89.41837679,11540.96005,11276.667,2.59,431.149
6/26/2022 16:50,1013.9,43.974,7.515,43.79,440150.686,744260.229,286850.79,89.01014551,11526.56819,11243.333,2.506,430.475
6/26/2022 16:51,1013.9,43.98,7.515,43.79,440141.429,744272.571,286823.552,89.45296669,11539.07107,11296.721,2.478,429.313
6/26/2022 16:52,1013.9,43.98,7.516,43.79,440136.076,744243.448,286810.61,89.70908811,11545.01399,11285,2.501,431.017
6/26/2022 16:53,1013.9,43.975,7.521,43.79,440145.048,744203.752,286814.429,89.27983297,11543.26017,11293.333,2.522,430.963
6/26/2022 16:54,1013.9,43.97,7.529,43.782,440147.543,744134.371,286804.314,89.16048207,11547.90561,11291.803,2.498,430.257
6/26/2022 16:55,1013.9,43.97,7.529,43.78,440142.943,744076.848,286796.41,89.38053444,11551.53623,11311.667,2.569,433.139
6/26/2022 16:56,1013.9,43.97,7.541,43.78,440153.648,744084.171,286795.838,88.86847893,11551.799,11231.667,2.436,429.24
6/26/2022 16:57,1013.9,43.965,7.416,43.777,440170.333,743979.61,287200.438,88.07069228,11366.63821,10981.967,2.312,425.188
6/26/2022 16:58,1013.866,43.96,7.363,43.772,440168.962,743939.152,287258.505,88.13623176,11340.18,11163.333,2.496,431.9
6/26/2022 16:59,1013.8,43.96,7.44,43.77,440149.552,743884.648,286985.467,89.06438566,11464.84206,11235,2.698,438.313
6/26/2022 17:00,1013.8,43.96,7.48,43.77,440140.467,743905.114,286886.048,89.49899198,11510.39342,11265.574,2.907,443.328
6/26/2022 17:01,1013.8,43.96,7.49,43.775,440141.552,743929.838,286871.219,89.44708205,11517.19499,11286.667,2.978,444.745
6/26/2022 17:02,1013.8,43.963,7.513,43.78,440147.59,744036.19,286812.952,89.15823386,11543.93844,11325,3.105,447.63
6/26/2022 17:03,1013.8,43.97,7.539,43.788,440138.019,744126.543,286734.276,89.61611816,11580.09558,11280.328,2.983,443.609
6/26/2022 17:04,1013.8,43.97,7.47,43.79,440154.495,744241.629,286962.724,88.8279708,11475.25485,11136.667,2.724,436.164
6/26/2022 17:05,1013.8,43.975,7.418,43.79,440160.914,744261.343,287085.257,88.5210113,11419.2062,11171.667,2.87,439.476
6/26/2022 17:06,1013.8,43.98,7.444,43.79,440143.238,744218.276,286950.867,89.36642152,11480.68529,11255.738,3.01,442.663
6/26/2022 17:07,1013.8,43.98,7.43,43.79,440144.59,744219.619,287030.41,89.3017428,11444.27817,11098.333,2.753,435.972
6/26/2022 17:08,1013.8,43.976,7.386,43.79,440151.695,744196.324,287137.99,88.9618857,11395.12498,11133.333,2.842,438.43
6/26/2022 17:09,1013.8,43.97,7.41,43.79,440151.333,744172.505,287043.048,88.97919977,11438.49872,11172.131,2.906,439.474
6/26/2022 17:10,1013.8,43.97,7.369,43.781,440160.771,744140.657,287210.457,88.52784901,11362.07098,11045,2.713,432.206
6/26/2022 17:11,1013.8,43.97,7.349,43.78,440158.914,744043.771,287244.952,88.61664618,11346.35282,11113.333,2.651,433.111
6/26/2022 17:12,1013.8,43.969,7.348,43.78,440163.162,743954.086,287240.867,88.41352422,11348.21368,11061.667,2.574,432.42
6/26/2022 17:13,1013.8,43.96,7.322,43.773,440167.486,743933.114,287295.4,88.20679355,11323.38387,11045.902,2.537,430.542
6/26/2022 17:14,1013.8,43.96,7.279,43.77,440175.895,743818.562,287440.457,87.80483193,11257.46142,10970,2.52,428.735
6/26/2022 17:15,1013.8,43.96,7.265,43.77,440166.971,743799.981,287453.019,88.23141439,11251.76102,11008.333,2.505,429.287
6/26/2022 17:16,1013.8,43.96,7.253,43.77,440169.79,743784.124,287498.695,88.09664962,11231.04555,10940.984,2.473,426.846
6/26/2022 17:17,1013.8,43.96,7.242,43.773,440168.619,743858.029,287482.657,88.15262899,11238.31723,11028.333,2.545,429.505
6/26/2022 17:18,1013.8,43.96,7.255,43.78,440168.381,743906.6,287429.086,88.16400675,11262.62254,11051.667,2.581,432.024
6/26/2022 17:19,1013.8,43.96,7.292,43.78,440152.467,743896.581,287312.552,88.92496238,11315.57956,11122.951,2.759,436.644
6/26/2022 17:20,1013.8,43.96,7.324,43.772,440148.971,743817.305,287224.686,89.09217604,11355.58609,11131.667,2.851,439.79
6/26/2022 17:21,1013.721,43.96,7.312,43.77,440150.848,743805.219,287305.324,89.00239707,11318.86805,11048.333,2.743,437.811
6/26/2022 17:22,1013.7,43.96,7.305,43.77,440145.429,743741.39,287301.314,89.2616069,11320.69266,11095.082,2.772,439.797
6/26/2022 17:23,1013.7,43.96,7.321,43.773,440137.495,743795.933,287243.276,89.64119035,11347.11628,11106.667,2.892,444.971
6/26/2022 17:24,1013.7,43.96,7.32,43.78,440134.295,743884.771,287219.333,89.7943111,11358.02552,11123.333,2.91,447.225
